,open,high,low,close,volume,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
1445,24794.35,24818.7,24771.7,24817.8,0,24793.69,24800.15,24799.95,24795.91,24788.22,24782.44,24730.39,24748.7,24705.5,24742.76,24768.46,24788.89,20.18,22.85,-2.68,65.94,64.65,57.12,47.75,-18.33,38.3,36.15,25.66,13.76,19.45,0.08,0.01,21.32,24831.65,24788.22,24744.78,0.35,84.05,24828.15,24728.25,0.04,0.36,2.44,0.42,1,0,0,0,0,0.1,0.1,0.19,0.09,0.0,0.09,0.01,0.0,1,1,0.12,0.14,0.06,0.09
1446,24818.4,24823.65,24809.85,24812.45,0,24797.82,24804.25,24800.9,24798.92,24792.09,24785.3,24733.73,24751.2,24706.55,24744.14,24768.17,24789.12,20.18,22.32,-2.14,63.57,63.06,64.97,53.98,-27.81,112.22,35.94,26.14,13.11,9.55,0.04,0.01,20.78,24829.2,24792.09,24754.99,0.3,77.43,24828.15,24734.45,0.06,0.31,1.94,0.37,1,0,0,0,0,-0.02,0.02,0.06,0.02,0.02,0.01,0.0,0.0,1,1,0.08,0.11,0.06,0.08
1447,24812.1,24817.8,24809.4,24813.45,0,24805.75,24807.32,24800.77,24801.56,24794.76,24787.98,24737.06,24753.64,24707.48,24745.51,24767.86,24789.36,20.02,21.86,-1.83,63.83,63.24,75.94,66.01,-26.04,83.59,35.7,25.36,12.88,-1.35,-0.01,0.01,19.9,24829.89,24794.76,24759.63,0.28,76.6,24828.15,24736.6,0.06,0.31,1.74,0.33,1,0,0,0,0,0.0,0.0,0.03,0.01,0.02,0.01,0.0,0.0,1,1,0.08,0.1,0.06,0.07
1448,24814.15,24831.35,24813.5,24827.55,0,24812.86,24814.06,24801.62,24806.28,24798.22,24791.75,24740.59,24756.54,24708.68,24747.14,24767.58,24789.74,20.8,21.65,-0.84,67.39,65.68,79.93,73.61,-6.37,124.89,36.06,28.61,12.04,8.45,0.03,0.01,19.75,24831.94,24798.22,24764.5,0.27,93.5,24831.35,24750.65,0.02,0.31,1.64,0.31,1,0,0,0,0,0.06,0.06,0.07,0.05,0.02,0.0,0.0,0.0,1,1,0.12,0.14,0.07,0.07
1449,24829.1,24847.15,24828.65,24840.25,0,24822.3,24822.79,24804.8,24812.46,24802.29,24796.37,24744.22,24759.82,24710.11,24748.98,24767.44,24790.25,22.19,21.76,0.43,70.24,67.72,86.15,80.67,-9.15,166.13,36.95,32.3,11.19,31.8,0.13,0.01,19.74,24835.66,24802.29,24768.92,0.27,106.87,24847.15,24757.75,0.03,0.33,1.62,0.31,1,0,0,0,0,0.05,0.05,0.07,0.04,0.03,0.0,0.01,0.0,1,1,0.15,0.18,0.08,0.07
1450,24841.95,24842.85,24820.9,24830.4,0,24824.82,24825.33,24809.26,24815.72,24805.08,24799.61,24747.08,24762.59,24711.46,24750.59,24767.2,24790.64,22.23,21.85,0.38,65.47,64.6,87.43,84.5,-22.2,107.64,37.09,29.76,13.09,44.6,0.18,0.01,19.9,24838.07,24805.08,24772.08,0.27,88.38,24847.15,24768.6,0.07,0.25,1.58,0.31,1,0,0,0,0,-0.04,0.04,0.09,0.05,0.0,0.04,0.01,0.0,1,1,0.1,0.12,0.08,0.07
1451,24614.2,24691.25,24608.3,24685.7,0,24799.47,24778.78,24798.64,24792.08,24799.61,24788.76,24746.84,24759.57,24711.45,24749.31,24766.18,24789.6,10.48,19.58,-9.1,31.56,37.79,67.02,80.2,-67.59,-345.52,38.19,16.01,51.26,-106.1,-0.43,0.01,34.34,24861.25,24799.61,24737.98,0.5,-42.41,24847.15,24608.3,0.65,0.31,-0.28,0.0,-1,0,0,0,0,-0.58,0.58,0.34,0.29,0.02,0.02,0.0,0.87,-1,1,-0.46,-0.42,0.18,0.13
1452,24684.5,24692.15,24653.7,24663.65,0,24769.51,24740.41,24787.63,24768.73,24793.54,24776.85,24746.44,24755.81,24711.4,24747.61,24765.09,24788.35,-0.62,15.54,-16.15,29.09,35.44,44.46,66.3,-76.83,-219.32,39.17,14.93,47.2,-110.15,-0.44,0.01,34.64,24879.02,24793.54,24708.07,0.69,-25.98,24847.15,24608.3,0.74,0.22,-2.46,0.11,-1,0,0,0,0,-0.09,0.09,0.16,0.08,0.03,0.04,0.0,0.0,-1,1,-0.52,-0.46,0.25,0.18
1453,24663.05,24712.15,24662.8,24710.4,0,24746.08,24730.4,24779.47,24758.12,24788.93,24770.52,24746.62,24754.03,24711.77,24746.87,24764.28,24787.57,-5.57,11.32,-16.89,39.85,43.3,32.78,48.08,-57.25,-125.81,39.36,17.46,42.53,-81.6,-0.33,0.01,35.69,24881.59,24788.93,24696.26,0.75,7.63,24847.15,24608.3,0.55,0.41,-3.5,0.19,-1,0,0,1,0,0.19,0.19,0.2,0.19,0.01,0.0,0.0,0.0,-1,1,-0.32,-0.24,0.27,0.19
1454,24710.0,24712.6,24683.15,24696.4,0,24717.31,24719.07,24769.8,24746.9,24783.9,24763.46,24746.7,24751.77,24712.05,24745.87,24763.43,24786.66,-10.5,6.95,-17.46,37.99,41.7,34.27,37.17,-63.11,-95.5,39.52,16.51,40.0,-96.65,-0.39,0.01,35.24,24884.83,24783.9,24682.98,0.81,6.65,24847.15,24608.3,0.61,0.36,-4.7,0.29,-1,0,0,0,0,-0.06,0.06,0.12,0.06,0.01,0.05,0.0,0.0,-1,1,-0.35,-0.27,0.29,0.21
1455,24695.9,24698.0,24668.8,24684.65,0,24688.16,24707.6,24756.49,24735.58,24778.22,24755.95,24746.89,24749.14,24712.07,24744.66,24762.53,24785.65,-15.19,2.52,-17.71,36.45,40.39,37.2,34.75,-68.03,-90.79,39.88,15.52,40.54,-133.15,-0.54,0.01,34.81,24887.69,24778.22,24668.75,0.88,7.26,24847.15,24608.3,0.66,0.31,-5.89,0.38,-1,0,0,0,0,-0.05,0.05,0.12,0.05,0.01,0.06,0.0,0.0,-1,1,-0.38,-0.29,0.3,0.23
1456,24684.95,24702.9,24680.35,24694.2,0,24689.86,24703.13,24744.66,24728.06,24772.78,24750.07,24747.26,24746.98,24712.05,24743.66,24761.81,24784.74,-17.92,-1.57,-16.36,38.62,41.95,34.94,35.47,-64.04,-68.24,40.03,15.81,38.62,-118.25,-0.48,0.01,33.93,24887.49,24772.78,24658.08,0.93,15.74,24847.15,24608.3,0.62,0.35,-6.7,0.45,-1,0,0,0,0,0.04,0.04,0.09,0.04,0.04,0.02,0.0,0.0,-1,-1,-0.32,-0.23,0.29,0.24
1457,24694.85,24711.9,24682.9,24688.15,0,24694.76,24698.14,24732.14,24720.8,24766.45,24744.17,24747.54,24744.68,24712.17,24742.56,24761.02,24783.78,-20.34,-5.32,-15.02,37.74,41.23,33.79,35.31,-66.57,-57.21,39.79,16.75,36.24,-125.3,-0.5,0.01,33.58,24885.09,24766.45,24647.81,0.96,17.0,24847.15,24608.3,0.64,0.32,-7.24,0.5,-1,0,0,0,0,-0.02,0.02,0.12,0.03,0.07,0.02,0.0,0.0,-1,-1,-0.32,-0.23,0.28,0.25
1458,24687.8,24723.1,24687.5,24722.85,0,24697.25,24706.37,24721.66,24721.18,24761.64,24742.14,24748.53,24743.82,24712.69,24742.17,24760.4,24783.17,-19.24,-8.11,-11.14,45.43,46.72,39.12,35.95,-52.04,-34.83,39.13,17.86,33.5,-104.7,-0.42,0.01,33.73,24879.15,24761.64,24644.13,0.95,33.5,24847.15,24608.3,0.5,0.46,-7.03,0.48,-1,0,0,1,0,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,-1,-1,-0.16,-0.08,0.25,0.24
1459,24722.9,24727.15,24697.25,24697.25,0,24697.42,24703.33,24707.36,24716.83,24756.08,24737.87,24749.18,24741.99,24712.86,24741.28,24759.68,24782.32,-20.2,-10.52,-9.68,41.37,43.57,39.54,37.48,-62.76,-33.6,38.34,17.58,31.37,-143.0,-0.58,0.01,33.45,24874.72,24756.08,24637.44,0.96,25.21,24847.15,24608.3,0.61,0.36,-7.21,0.49,-1,0,0,0,0,-0.1,0.1,0.12,0.1,0.02,0.0,0.0,0.0,-1,-1,-0.24,-0.16,0.19,0.25
1460,24694.7,24713.55,24694.65,24709.25,0,24702.34,24705.31,24695.25,24715.45,24752.25,24735.14,24749.61,24740.71,24713.2,24740.65,24759.05,24781.59,-19.76,-12.37,-7.39,43.9,45.38,42.49,40.38,-57.73,-29.82,37.68,16.85,30.63,-121.15,-0.49,0.0,32.41,24871.75,24752.25,24632.76,0.97,32.01,24847.15,24608.3,0.56,0.41,-7.41,0.51,-1,0,0,0,0,0.05,0.05,0.08,0.06,0.02,0.0,0.0,0.01,-1,-1,-0.17,-0.1,0.07,0.25
1461,24709.6,24717.25,24699.9,24701.7,0,24703.84,24704.1,24696.85,24712.95,24747.75,24731.96,24749.74,24739.18,24713.42,24739.88,24758.34,24780.8,-19.8,-13.86,-5.94,42.65,44.44,39.54,40.52,-60.9,-23.68,36.89,17.03,29.42,16.0,0.06,0.0,31.34,24867.73,24747.75,24627.76,0.97,30.81,24847.15,24608.3,0.59,0.38,-7.51,0.52,-1,0,0,0,0,-0.03,0.03,0.07,0.03,0.03,0.01,0.0,0.0,-1,-1,-0.19,-0.12,0.07,0.25
1462,24701.7,24702.65,24663.85,24664.55,0,24699.12,24690.92,24696.94,24704.15,24742.28,24725.54,24749.0,24736.25,24713.15,24738.39,24757.5,24779.64,-22.56,-15.6,-6.97,37.07,40.13,34.97,39.0,-76.45,-67.09,37.0,15.55,34.94,0.9,0.0,0.0,31.87,24866.89,24742.28,24617.68,1.01,18.81,24847.15,24608.3,0.74,0.23,-8.29,0.59,-1,0,0,0,0,-0.15,0.15,0.16,0.15,0.0,0.0,0.0,0.0,-1,-1,-0.31,-0.25,0.06,0.26
1463,24665.15,24670.9,24654.45,24658.05,0,24686.16,24679.96,24691.7,24695.77,24735.59,24719.11,24748.32,24733.19,24713.01,24736.8,24756.67,24778.43,-24.99,-17.48,-7.51,36.18,39.43,27.96,34.15,-78.79,-109.69,37.29,14.95,35.79,-52.35,-0.21,0.0,30.77,24863.15,24735.59,24608.03,1.03,19.61,24847.15,24608.3,0.77,0.2,-8.71,0.62,-1,0,0,0,0,-0.03,0.03,0.07,0.03,0.02,0.01,0.0,0.0,-1,-1,-0.31,-0.25,0.08,0.26
1464,24657.55,24659.95,24649.8,24653.8,0,24677.47,24671.24,24687.44,24688.14,24728.62,24712.89,24747.46,24730.07,24712.74,24735.15,24755.79,24777.19,-26.95,-19.37,-7.58,35.58,38.96,27.68,30.2,-61.72,-133.09,37.65,14.58,36.04,-42.6,-0.17,0.0,29.3,24858.07,24728.62,24599.18,1.05,21.1,24847.15,24608.3,0.78,0.18,-8.97,0.64,-1,0,0,0,0,-0.02,0.02,0.04,0.02,0.01,0.02,0.0,0.0,-1,-1,-0.3,-0.24,0.09,0.27
1465,24653.5,24659.0,24628.05,24632.9,0,24662.2,24658.46,24682.27,24678.09,24719.38,24705.27,24746.17,24726.26,24712.11,24733.13,24754.8,24775.75,-29.84,-21.46,-8.38,32.7,36.71,21.46,25.7,-95.11,-167.93,38.41,13.49,38.61,-51.75,-0.21,0.0,29.41,24848.43,24719.38,24590.33,1.04,16.49,24847.15,24608.3,0.87,0.1,-8.93,0.64,-1,0,0,0,0,-0.08,0.08,0.13,0.08,0.02,0.02,0.0,0.0,-1,-1,-0.35,-0.29,0.12,0.27
1466,24633.1,24647.65,24631.85,24639.2,0,24649.7,24652.04,24676.77,24671.02,24710.72,24698.98,24744.87,24722.85,24711.47,24731.27,24753.64,24774.39,-31.26,-23.42,-7.84,34.42,37.84,18.14,22.43,-88.75,-141.5,39.11,12.95,37.08,-55.0,-0.22,0.0,28.44,24836.85,24710.72,24584.59,1.02,21.65,24847.15,24608.3,0.84,0.13,-8.6,0.62,-1,0,0,0,0,0.03,0.03,0.06,0.02,0.03,0.01,0.0,0.0,-1,-1,-0.29,-0.24,0.13,0.26
1467,24639.8,24649.8,24634.25,24637.75,0,24644.34,24647.28,24671.73,24664.97,24701.93,24693.15,24743.67,24719.51,24711.04,24729.42,24752.51,24773.03,-32.14,-25.17,-6.97,34.2,37.68,8.64,16.08,-90.21,-110.72,39.64,12.99,35.58,-50.4,-0.2,0.0,27.52,24822.57,24701.93,24581.29,0.98,23.4,24847.15,24608.3,0.85,0.12,-8.02,0.59,-1,0,0,0,0,-0.01,0.01,0.06,0.01,0.04,0.01,0.0,0.0,-1,-1,-0.26,-0.22,0.13,0.25
1468,24637.75,24644.2,24635.35,24642.6,0,24641.25,24645.72,24663.7,24660.9,24692.68,24688.33,24742.48,24716.49,24710.59,24727.7,24751.35,24771.74,-32.07,-26.55,-5.52,35.67,38.61,11.91,12.9,-85.32,-92.06,40.13,12.67,34.72,-80.25,-0.32,0.0,26.19,24801.13,24692.68,24584.24,0.88,26.91,24847.15,24608.3,0.83,0.14,-6.89,0.54,-1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.2,-0.19,0.12,0.23
1469,24642.2,24642.5,24614.3,24621.4,0,24634.77,24637.61,24656.12,24653.72,24681.74,24681.96,24740.7,24712.77,24709.8,24725.59,24750.18,24770.24,-33.34,-27.91,-5.44,32.29,36.13,10.25,10.27,-93.71,-107.55,41.03,11.7,37.77,-75.85,-0.31,-0.0,26.34,24770.86,24681.74,24592.62,0.72,16.14,24842.85,24608.3,0.9,0.05,-5.58,0.52,-1,0,0,0,0,-0.09,0.09,0.11,0.08,0.0,0.03,0.0,0.0,-1,-1,-0.24,-0.25,0.12,0.19
1470,24621.9,24639.7,24621.9,24637.45,0,24635.68,24637.56,24648.94,24650.76,24672.1,24677.72,24739.28,24709.81,24709.25,24723.85,24749.09,24768.92,-32.68,-28.86,-3.82,37.14,39.23,13.83,12.0,-79.49,-79.17,41.86,11.11,35.85,-71.8,-0.29,-0.0,25.76,24731.61,24672.1,24612.58,0.48,20.89,24727.15,24608.3,0.36,0.12,-3.86,0.56,-1,0,0,0,0,0.07,0.07,0.07,0.06,0.01,0.0,0.0,0.0,-1,-1,-0.14,-0.16,0.09,0.12
1471,24637.6,24645.65,24616.45,24645.25,0,24636.89,24640.12,24643.3,24649.76,24670.07,24674.63,24738.02,24707.28,24708.84,24722.29,24748.06,24767.69,-31.17,-29.32,-1.84,39.42,40.7,18.08,14.05,-72.57,-65.06,42.24,11.85,32.98,-56.45,-0.23,-0.0,26.01,24730.35,24670.07,24609.8,0.49,29.41,24727.15,24614.3,0.33,0.13,-4.03,0.59,-1,0,1,0,0,0.03,0.03,0.12,0.03,0.0,0.09,0.0,0.0,-1,-1,-0.1,-0.12,0.05,0.13
1472,24645.05,24653.9,24638.45,24647.15,0,24638.77,24642.46,24641.56,24649.29,24669.25,24672.01,24736.4,24704.92,24708.51,24720.8,24747.02,24766.49,-29.47,-29.35,-0.12,39.99,41.07,25.68,19.2,-70.89,-32.64,42.04,13.67,31.54,-17.4,-0.07,-0.0,25.26,24730.3,24669.25,24608.2,0.49,31.9,24727.15,24614.3,0.32,0.13,-4.46,0.71,-1,0,0,0,0,0.01,0.01,0.06,0.01,0.03,0.03,0.0,0.0,-1,-1,-0.09,-0.1,0.04,0.13
1473,24647.05,24652.7,24635.45,24650.75,0,24640.4,24645.23,24640.82,24649.55,24666.27,24669.99,24734.72,24702.8,24708.2,24719.41,24745.98,24765.34,-27.52,-28.99,1.46,41.12,41.78,30.65,24.8,-64.59,-25.81,41.95,12.98,30.83,-7.3,-0.03,-0.0,24.68,24724.76,24666.27,24607.77,0.47,36.74,24727.15,24614.3,0.31,0.15,-4.07,0.65,-1,0,0,0,0,0.01,0.01,0.07,0.02,0.01,0.05,0.0,0.0,-1,-1,-0.06,-0.08,0.04,0.12
1474,24650.8,24660.25,24646.2,24658.6,0,24647.84,24649.68,24641.3,24651.2,24664.38,24668.9,24733.22,24701.06,24708.03,24718.21,24744.97,24764.28,-25.06,-28.2,3.14,43.61,43.35,35.85,30.73,-56.97,21.9,41.35,14.69,29.54,4.8,0.02,-0.0,23.92,24721.27,24664.38,24607.48,0.46,44.92,24727.15,24614.3,0.28,0.18,-3.71,0.56,-1,0,0,0,0,0.03,0.03,0.06,0.03,0.01,0.02,0.0,0.0,-1,-1,-0.02,-0.04,0.04,0.12
1475,24658.65,24693.7,24658.65,24687.6,0,24657.87,24662.32,24646.78,24657.82,24664.52,24670.68,24732.39,24700.54,24708.17,24717.6,24744.05,24763.51,-20.53,-26.67,6.14,51.74,48.7,53.8,40.1,-17.03,171.59,38.93,22.87,26.54,54.7,0.22,-0.0,24.72,24721.64,24664.52,24607.4,0.46,70.2,24727.15,24614.3,0.16,0.3,-3.06,0.38,-1,0,0,0,0,0.12,0.12,0.14,0.12,0.02,0.0,0.0,0.0,-1,-1,0.09,0.07,0.07,0.12
1476,24688.1,24697.55,24673.3,24697.5,0,24668.32,24674.05,24652.6,24665.03,24664.69,24673.24,24731.64,24700.42,24708.28,24717.21,24743.26,24762.86,-15.95,-24.52,8.57,54.17,50.38,75.31,54.99,-0.06,199.54,36.5,22.38,24.68,58.3,0.24,-0.0,24.69,24722.17,24664.69,24607.21,0.47,78.54,24727.15,24614.3,0.12,0.34,-2.12,0.18,-1,0,0,0,0,0.04,0.04,0.1,0.04,0.0,0.06,0.0,0.0,1,-1,0.13,0.1,0.09,0.12
1477,24697.85,24698.45,24683.65,24683.65,0,24675.62,24677.25,24657.2,24668.42,24664.46,24674.23,24730.12,24699.76,24708.48,24716.54,24742.62,24762.07,-13.29,-22.28,8.99,50.35,48.07,88.44,72.52,-17.59,156.25,34.19,21.66,23.59,45.9,0.19,-0.0,23.98,24721.61,24664.46,24607.32,0.46,66.79,24727.15,24614.3,0.18,0.28,-1.47,0.09,-1,0,0,0,1,-0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,1,-1,0.08,0.04,0.1,0.12
1478,24683.95,24703.35,24682.65,24701.75,0,24685.82,24685.42,24663.11,24674.48,24663.41,24676.85,24728.98,24699.84,24708.4,24716.25,24741.87,24761.47,-9.61,-19.74,10.13,54.83,51.15,93.52,85.76,-1.8,140.96,31.81,21.78,22.12,59.15,0.24,-0.0,23.75,24716.86,24663.41,24609.95,0.43,85.86,24727.15,24614.3,0.1,0.35,-0.02,0.0,-1,0,0,0,0,0.07,0.07,0.08,0.07,0.01,0.01,0.0,0.0,1,-1,0.16,0.1,0.11,0.11
1479,24700.8,24705.45,24691.6,24692.2,0,24692.54,24687.68,24670.19,24677.7,24663.16,24678.31,24727.65,24699.54,24708.36,24715.77,24741.01,24760.78,-7.38,-17.27,9.89,52.16,49.52,88.69,90.22,-14.54,111.88,29.59,21.5,21.17,70.8,0.29,-0.0,23.04,24716.01,24663.16,24610.3,0.43,77.48,24717.25,24614.3,0.1,0.32,0.93,0.04,1,0,0,0,0,-0.04,0.04,0.06,0.03,0.02,0.0,0.0,0.0,1,-1,0.12,0.06,0.1,0.11
1480,24692.7,24693.05,24672.1,24675.3,0,24690.08,24683.55,24673.98,24677.26,24661.46,24678.02,24725.66,24698.59,24708.26,24714.97,24740.06,24759.93,-6.9,-15.2,8.3,47.72,46.76,83.53,88.58,-33.08,54.3,28.37,20.09,25.87,37.85,0.15,-0.0,22.89,24710.31,24661.46,24612.6,0.4,64.17,24717.25,24614.3,0.17,0.25,1.83,0.19,1,0,0,0,0,-0.07,0.07,0.08,0.07,0.0,0.01,0.0,0.0,1,-1,0.06,-0.01,0.09,0.1
1481,24676.95,24682.85,24665.8,24675.6,0,24685.7,24680.9,24677.01,24676.96,24660.15,24677.79,24723.28,24697.69,24708.08,24714.19,24739.06,24759.09,-6.41,-13.44,7.03,47.81,46.81,73.21,81.81,-32.75,32.7,27.52,19.01,26.47,30.35,0.12,-0.0,22.47,24705.94,24660.15,24614.37,0.37,66.87,24705.45,24614.3,0.12,0.25,2.66,0.45,1,1,0,0,0,0.0,0.0,0.07,0.01,0.02,0.04,0.01,0.0,1,-1,0.06,-0.01,0.08,0.1
1482,24674.95,24688.8,24669.55,24674.35,0,24683.84,24678.72,24679.73,24676.49,24660.64,24677.47,24721.06,24696.77,24707.94,24713.4,24738.06,24758.25,-6.06,-11.96,5.9,47.46,46.6,66.68,74.48,-34.12,34.73,26.37,19.74,24.84,27.2,0.11,-0.0,22.24,24706.81,24660.64,24614.47,0.37,64.84,24705.45,24614.3,0.13,0.24,2.94,0.54,1,1,0,0,0,-0.01,0.01,0.08,0.0,0.06,0.02,0.0,0.0,1,-1,0.06,-0.01,0.07,0.1
1483,24674.65,24676.55,24667.2,24673.25,0,24678.14,24676.89,24681.98,24675.9,24661.4,24677.06,24718.47,24695.85,24707.44,24712.61,24737.13,24757.4,-5.81,-10.73,4.93,47.14,46.41,65.65,68.52,-36.18,10.45,25.42,19.12,24.85,22.5,0.09,-0.01,21.32,24707.88,24661.4,24614.93,0.38,62.75,24705.45,24614.3,0.13,0.24,3.08,0.58,1,0,0,0,0,-0.0,0.0,0.04,0.01,0.01,0.02,0.0,0.0,1,-1,0.05,-0.02,0.05,0.1
1484,24672.9,24676.8,24664.7,24664.9,0,24672.68,24672.9,24682.61,24673.9,24661.96,24675.91,24715.83,24694.63,24707.12,24711.66,24736.21,24756.48,-6.21,-9.83,3.62,44.65,44.92,61.38,64.57,-45.56,-13.76,24.66,18.32,24.67,6.3,0.03,-0.01,20.66,24708.32,24661.96,24615.6,0.38,53.17,24705.45,24614.3,0.16,0.21,3.01,0.56,1,0,0,0,0,-0.03,0.03,0.05,0.03,0.02,0.0,0.0,0.0,1,-1,0.01,-0.04,0.05,0.1
1485,24665.25,24689.1,24662.95,24687.5,0,24675.12,24677.76,24682.6,24676.37,24664.69,24677.01,24713.62,24694.36,24706.9,24711.18,24735.45,24755.79,-4.65,-8.79,4.15,52.02,49.52,64.21,63.75,-25.64,25.4,23.16,20.87,22.48,-0.1,-0.0,-0.01,21.06,24710.31,24664.69,24619.07,0.37,75.0,24705.45,24614.3,0.07,0.3,2.91,0.54,1,0,0,0,0,0.09,0.09,0.11,0.09,0.01,0.01,0.0,0.0,1,-1,0.09,0.04,0.05,0.09
1486,24687.6,24702.15,24686.75,24695.05,0,24679.01,24683.53,24682.36,24679.77,24667.48,24678.73,24711.46,24694.38,24706.83,24710.86,24734.72,24755.19,-2.77,-7.59,4.82,54.22,50.96,71.31,65.63,-14.86,98.11,21.97,24.27,21.28,-2.45,-0.01,-0.01,20.65,24713.35,24667.48,24621.61,0.37,80.05,24705.45,24614.3,0.04,0.33,2.94,0.55,1,0,0,0,0,0.03,0.03,0.06,0.03,0.03,0.0,0.0,0.0,1,-1,0.11,0.07,0.05,0.1
1487,24696.1,24705.4,24690.1,24701.9,0,24684.52,24689.65,24684.18,24683.79,24670.69,24680.93,24709.2,24694.68,24707.21,24710.69,24733.97,24754.66,-0.72,-6.21,5.49,56.17,52.26,84.5,73.34,-5.99,111.75,21.05,24.11,20.14,18.25,0.07,-0.01,20.27,24716.77,24670.69,24624.61,0.37,83.87,24705.45,24614.3,0.01,0.35,2.97,0.55,1,0,0,0,0,0.03,0.03,0.06,0.02,0.01,0.02,0.0,0.0,1,-1,0.13,0.08,0.05,0.1
1488,24702.7,24707.4,24691.85,24692.05,0,24688.28,24690.45,24683.21,24685.29,24673.16,24681.99,24706.66,24694.57,24707.55,24710.32,24733.25,24754.04,0.11,-4.95,5.06,52.69,50.25,82.55,79.46,-31.49,85.91,20.29,23.48,19.02,-9.7,-0.04,-0.0,19.93,24718.24,24673.16,24628.08,0.37,70.95,24707.4,24614.3,0.06,0.31,2.83,0.52,1,0,0,0,1,-0.04,0.04,0.06,0.04,0.02,0.0,0.0,0.0,1,-1,0.08,0.04,0.05,0.09
1489,24691.85,24699.85,24685.65,24696.65,0,24694.63,24692.52,24683.66,24687.36,24676.92,24683.39,24704.42,24694.66,24707.98,24710.05,24732.59,24753.46,1.12,-3.73,4.86,54.12,51.17,79.45,82.17,-24.18,55.71,19.17,22.26,20.3,4.45,0.02,-0.0,19.52,24716.3,24676.92,24637.55,0.32,75.05,24707.4,24616.45,0.04,0.32,2.35,0.47,1,0,0,0,0,0.02,0.02,0.06,0.02,0.01,0.03,0.0,0.0,1,-1,0.08,0.05,0.05,0.08
1490,24696.55,24703.25,24694.45,24697.2,0,24696.57,24694.08,24685.84,24689.15,24679.91,24684.7,24702.65,24694.76,24708.62,24709.79,24731.84,24752.9,1.95,-2.6,4.55,54.3,51.29,73.79,78.6,-22.95,77.31,18.34,22.81,19.62,21.9,0.09,-0.0,18.76,24715.76,24679.91,24644.06,0.29,74.11,24707.4,24616.45,0.04,0.33,2.01,0.42,1,1,0,0,0,0.0,0.0,0.04,0.0,0.02,0.01,0.0,0.0,1,-1,0.07,0.05,0.05,0.07
1491,24697.75,24709.0,24695.45,24704.4,0,24698.44,24697.52,24688.72,24691.92,24682.87,24686.58,24700.9,24695.13,24709.27,24709.69,24731.21,24752.42,3.15,-1.45,4.6,56.67,52.79,80.96,78.07,-9.99,93.62,17.92,23.84,18.58,28.8,0.12,-0.0,18.39,24716.48,24682.87,24649.25,0.27,82.03,24709.0,24635.45,0.02,0.28,1.81,0.39,1,0,0,0,0,0.03,0.03,0.05,0.03,0.02,0.01,0.0,0.0,1,-1,0.09,0.07,0.05,0.07
1492,24703.15,24715.9,24683.7,24697.95,0,24697.65,24697.66,24691.08,24693.02,24685.41,24687.66,24699.39,24695.24,24709.87,24709.45,24730.58,24751.88,3.54,-0.45,3.99,53.97,51.3,77.72,77.49,-33.9,67.31,16.69,21.01,20.71,23.6,0.1,-0.0,19.37,24715.32,24685.41,24655.5,0.24,70.97,24715.9,24635.45,0.07,0.25,1.47,0.32,1,0,0,0,0,-0.03,0.03,0.13,0.02,0.05,0.06,0.0,0.01,1,-1,0.05,0.04,0.05,0.06
1493,24698.15,24705.7,24694.9,24701.85,0,24699.61,24699.06,24693.94,24694.62,24687.96,24689.01,24697.58,24695.5,24710.47,24709.3,24729.96,24751.38,4.11,0.46,3.65,55.35,52.16,76.53,78.4,-26.53,73.59,15.55,20.15,19.86,28.6,0.12,-0.0,18.76,24714.08,24687.96,24661.84,0.21,76.58,24715.9,24646.2,0.06,0.23,1.15,0.26,1,0,0,0,0,0.02,0.02,0.04,0.01,0.02,0.01,0.0,0.0,1,-1,0.06,0.05,0.05,0.05
1494,24701.0,24710.9,24698.15,24710.6,0,24702.4,24702.91,24698.52,24697.53,24690.56,24691.07,24695.94,24696.1,24711.36,24709.33,24729.34,24750.98,5.22,1.41,3.8,58.38,54.06,76.52,76.92,-10.01,95.39,14.85,21.17,18.87,45.7,0.19,-0.0,18.33,24714.76,24690.56,24666.37,0.2,91.41,24715.9,24658.65,0.02,0.21,1.01,0.23,1,0,0,0,0,0.04,0.04,0.05,0.04,0.0,0.01,0.0,0.0,1,1,0.08,0.08,0.03,0.05
